"Word","lemme","cgram","freqlemlivres"
"gauleiter","gauleiter","NOM","0.68"
"gentilhommière","gentilhommier","NOM","0.68"
"gentilhommières","gentilhommier","NOM","0.68"
"giberne","giberne","NOM","0.68"
"gibernes","giberne","NOM","0.68"
"giration","giration","NOM","0.68"
"girations","giration","NOM","0.68"
"giton","giton","NOM","0.68"
"gitons","giton","NOM","0.68"
"goitre","goitre","NOM","0.68"
"goitres","goitre","NOM","0.68"
"golden","golden","NOM","0.68"
"goldens","golden","NOM","0.68"
"gommeux","gommeux","NOM","0.68"
"gonfle","gonfle","NOM","0.68"
"gonfles","gonfle","NOM","0.68"
"goélette","goélette","NOM","0.68"
"goélettes","goélette","NOM","0.68"
"gratification","gratification","NOM","0.68"
"gratifications","gratification","NOM","0.68"
"grouse","grouse","NOM","0.68"
"grouses","grouse","NOM","0.68"
"guêpier","guêpier","NOM","0.68"
"hallebardier","hallebardier","NOM","0.68"
"hallebardiers","hallebardier","NOM","0.68"
"hamburger","hamburger","NOM","0.68"
"hamburgers","hamburger","NOM","0.68"
"hellène","hellène","NOM","0.68"
"hellènes","hellène","NOM","0.68"
"hercule","hercule","NOM","0.68"
"hercules","hercule","NOM","0.68"
"hit-parade","hit-parade","NOM","0.68"
"hit-parades","hit-parade","NOM","0.68"
"hitlérisme","hitlérisme","NOM","0.68"
"hormone","hormone","NOM","0.68"
"hormones","hormone","NOM","0.68"
"houppe","houppe","NOM","0.68"
"houppes","houppe","NOM","0.68"
"hun","hun","NOM","0.68"
"huns","hun","NOM","0.68"
"hébergement","hébergement","NOM","0.68"
"hémoptysie","hémoptysie","NOM","0.68"
"hémoptysies","hémoptysie","NOM","0.68"
"hêtraie","hêtraie","NOM","0.68"
"hêtraies","hêtraie","NOM","0.68"
"illettré","illettré","NOM","0.68"
"illettrée","illettré","NOM","0.68"
"illettrés","illettré","NOM","0.68"
"imposte","imposte","NOM","0.68"
"imprégnation","imprégnation","NOM","0.68"
"imprégnations","imprégnation","NOM","0.68"
"impériale","impériale","NOM","0.68"
"impériales","impériale","NOM","0.68"
"incision","incision","NOM","0.68"
"incisions","incision","NOM","0.68"
"incommodité","incommodité","NOM","0.68"
"incommodités","incommodité","NOM","0.68"
"inconduite","inconduite","NOM","0.68"
"incontinence","incontinence","NOM","0.68"
"incontinences","incontinence","NOM","0.68"
"incurie","incurie","NOM","0.68"
"inhumanité","inhumanité","NOM","0.68"
"interné","interné","NOM","0.68"
"internés","interné","NOM","0.68"
"irrespect","irrespect","NOM","0.68"
"israélite","israélite","NOM","0.68"
"israélites","israélite","NOM","0.68"
"ive","ive","NOM","0.68"
"ives","ive","NOM","0.68"
"ivraie","ivraie","NOM","0.68"
"jacquier","jacquier","NOM","0.68"
"jante","jante","NOM","0.68"
"jantes","jante","NOM","0.68"
"jeanneton","jeanneton","NOM","0.68"
"jerez","jerez","NOM","0.68"
"jerrycan","jerrycan","NOM","0.68"
"jerrycans","jerrycan","NOM","0.68"
"joaillier","joaillier","NOM","0.68"
"joailliers","joaillier","NOM","0.68"
"juxtaposition","juxtaposition","NOM","0.68"
"juxtapositions","juxtaposition","NOM","0.68"
"kilt","kilt","NOM","0.68"
"kilts","kilt","NOM","0.68"
"kolkhozien","kolkhozien","NOM","0.68"
"kolkhozienne","kolkhozien","NOM","0.68"
"kolkhoziennes","kolkhozien","NOM","0.68"
"kolkhoziens","kolkhozien","NOM","0.68"
"kommandantur","kommandantur","NOM","0.68"
"laideron","laideron","NOM","0.68"
"laiderons","laideron","NOM","0.68"
"lardeuss","lardeuss","NOM","0.68"
"lauréat","lauréat","NOM","0.68"
"lauréats","lauréat","NOM","0.68"
"lavement","lavement","NOM","0.68"
"lavements","lavement","NOM","0.68"
"lest","lest","NOM","0.68"
"limande","limande","NOM","0.68"
"limandes","limande","NOM","0.68"
"linguiste","linguiste","NOM","0.68"
"linguistes","linguiste","NOM","0.68"
"lingère","lingère","NOM","0.68"
"lingères","lingère","NOM","0.68"
"looping","looping","NOM","0.68"
"loopings","looping","NOM","0.68"
"loupé","loupé","NOM","0.68"
"loupés","loupé","NOM","0.68"
"lubrifiant","lubrifiant","NOM","0.68"
"lubrifiants","lubrifiant","NOM","0.68"
"lumbago","lumbago","NOM","0.68"
"lumbagos","lumbago","NOM","0.68"
"luminaire","luminaire","NOM","0.68"
"luminaires","luminaire","NOM","0.68"
"lèche","lèche","NOM","0.68"
"lèches","lèche","NOM","0.68"
"macramé","macramé","NOM","0.68"
"madère","madère","NOM","0.68"
"magnanimité","magnanimité","NOM","0.68"
"magnétisme","magnétisme","NOM","0.68"
"magnétismes","magnétisme","NOM","0.68"
"maharadjah","maharadjah","NOM","0.68"
"maharadjahs","maharadjah","NOM","0.68"
"malencontre","malencontre","NOM","0.68"
"malencontres","malencontre","NOM","0.68"
"mao","mao","NOM","0.68"
"maos","mao","NOM","0.68"
"marrade","marrade","NOM","0.68"
"marsouin","marsouin","NOM","0.68"
"marsouins","marsouin","NOM","0.68"
"marxisme-léninisme","marxisme-léninisme","NOM","0.68"
"mathématicien","mathématicien","NOM","0.68"
"mathématicienne","mathématicien","NOM","0.68"
"mathématiciens","mathématicien","NOM","0.68"
"maturation","maturation","NOM","0.68"
"maturations","maturation","NOM","0.68"
"mauresque","mauresque","NOM","0.68"
"mauresques","mauresque","NOM","0.68"
"mea culpa","mea culpa","NOM","0.68"
"menhir","menhir","NOM","0.68"
"menhirs","menhir","NOM","0.68"
"messagerie","messagerie","NOM","0.68"
"messageries","messagerie","NOM","0.68"
"messieurs-dames","messieurs-dames","NOM","0.68"
"microphone","microphone","NOM","0.68"
"microphones","microphone","NOM","0.68"
"mir","mir","NOM","0.68"
"mob","mob","NOM","0.68"
"monarchiste","monarchiste","NOM","0.68"
"monarchistes","monarchiste","NOM","0.68"
"monteur","monteur","NOM","0.68"
"monteurs","monteur","NOM","0.68"
"monteuse","monteur","NOM","0.68"
"mouillette","mouillette","NOM","0.68"
"mouillettes","mouillette","NOM","0.68"
"moulinette","moulinette","NOM","0.68"
"moulinettes","moulinette","NOM","0.68"
"moyeu","moyeu","NOM","0.68"
"moût","moût","NOM","0.68"
"moûts","moût","NOM","0.68"
"multiple","multiple","NOM","0.68"
"multiples","multiple","NOM","0.68"
"médisant","médisant","NOM","0.68"
"médisante","médisant","NOM","0.68"
"médisants","médisant","NOM","0.68"
"nabab","nabab","NOM","0.68"
"nababs","nabab","NOM","0.68"
"napalm","napalm","NOM","0.68"
"narval","narval","NOM","0.68"
"narvals","narval","NOM","0.68"
"natif","natif","NOM","0.68"
"natifs","natif","NOM","0.68"
"naturaliste","naturaliste","NOM","0.68"
"naturalistes","naturaliste","NOM","0.68"
"nettoyeur","nettoyeur","NOM","0.68"
"nettoyeurs","nettoyeur","NOM","0.68"
"nettoyeuse","nettoyeur","NOM","0.68"
"nettoyeuses","nettoyeur","NOM","0.68"
"nibard","nibard","NOM","0.68"
"nibards","nibard","NOM","0.68"
"noise","noise","NOM","0.68"
"noises","noise","NOM","0.68"
"nomadisme","nomadisme","NOM","0.68"
"nonce","nonce","NOM","0.68"
"nymphette","nymphette","NOM","0.68"
"nymphettes","nymphette","NOM","0.68"
"objectivité","objectivité","NOM","0.68"
"obusier","obusier","NOM","0.68"
"obusiers","obusier","NOM","0.68"
"olivette","olivette","NOM","0.68"
"olivettes","olivette","NOM","0.68"
"onzième","onzième","NOM","0.68"
"open","open","NOM","0.68"
"ordonnateur","ordonnateur","NOM","0.68"
"ordonnateurs","ordonnateur","NOM","0.68"
"ordonnatrice","ordonnateur","NOM","0.68"
"pacifiste","pacifiste","NOM","0.68"
"pacifistes","pacifiste","NOM","0.68"
"paella","paella","NOM","0.68"
"paellas","paella","NOM","0.68"
"panneau-réclame","panneau-réclame","NOM","0.68"
"paraclet","paraclet","NOM","0.68"
"paraffine","paraffine","NOM","0.68"
"parano","parano","NOM","0.68"
"paranos","parano","NOM","0.68"
"pataugas","pataugas","NOM","0.68"
"pathos","pathos","NOM","0.68"
"paysagiste","paysagiste","NOM","0.68"
"paysagistes","paysagiste","NOM","0.68"
"percale","percale","NOM","0.68"
"percales","percale","NOM","0.68"
"pergola","pergola","NOM","0.68"
"persan","persan","NOM","0.68"
"persane","persan","NOM","0.68"
"persanes","persan","NOM","0.68"
"persans","persan","NOM","0.68"
"pesage","pesage","NOM","0.68"
"peseta","peseta","NOM","0.68"
"pesetas","peseta","NOM","0.68"
"phalène","phalène","NOM","0.68"
"phalènes","phalène","NOM","0.68"
"philanthrope","philanthrope","NOM","0.68"
"philanthropes","philanthrope","NOM","0.68"
"phosphate","phosphate","NOM","0.68"
"phosphates","phosphate","NOM","0.68"
"phénix","phénix","NOM","0.68"
"pipette","pipette","NOM","0.68"
"pipettes","pipette","NOM","0.68"
"placer","placer","NOM","0.68"
"plouk","plouk","NOM","0.68"
"plus-value","plus-value","NOM","0.68"
"plus-values","plus-value","NOM","0.68"
"poivrade","poivrade","NOM","0.68"
"poivrades","poivrade","NOM","0.68"
"porte-documents","porte-documents","NOM","0.68"
"porte-drapeau","porte-drapeau","NOM","0.68"
"possédant","possédant","NOM","0.68"
"possédants","possédant","NOM","0.68"
"pot-pourri","pot-pourri","NOM","0.68"
"potard","potard","NOM","0.68"
"potier","potier","NOM","0.68"
"potiers","potier","NOM","0.68"
"potière","potier","NOM","0.68"
"pots-pourris","pot-pourri","NOM","0.68"
"poupard","poupard","NOM","0.68"
"poupards","poupard","NOM","0.68"
"pousse-café","pousse-café","NOM","0.68"
"poétique","poétique","NOM","0.68"
"poétiques","poétique","NOM","0.68"
"prieuré","prieuré","NOM","0.68"
"prieurés","prieuré","NOM","0.68"
"proc","proc","NOM","0.68"
"procs","proc","NOM","0.68"
"prolégomènes","prolégomènes","NOM","0.68"
"pruderie","pruderie","NOM","0.68"
"pruderies","pruderie","NOM","0.68"
"prédateur","prédateur","NOM","0.68"
"prédateurs","prédateur","NOM","0.68"
"prémisse","prémisse","NOM","0.68"
"prémisses","prémisse","NOM","0.68"
"pudding","pudding","NOM","0.68"
"puddings","pudding","NOM","0.68"
"quatrain","quatrain","NOM","0.68"
"quatrains","quatrain","NOM","0.68"
"quiche","quiche","NOM","0.68"
"quiches","quiche","NOM","0.68"
"racket","racket","NOM","0.68"
"rackets","racket","NOM","0.68"
"rajeunissement","rajeunissement","NOM","0.68"
"rattachement","rattachement","NOM","0.68"
"rattrapage","rattrapage","NOM","0.68"
"rattrapages","rattrapage","NOM","0.68"
"rectitude","rectitude","NOM","0.68"
"redite","redite","NOM","0.68"
"redites","redite","NOM","0.68"
"reichstag","reichstag","NOM","0.68"
"relaxation","relaxation","NOM","0.68"
"relégation","relégation","NOM","0.68"
"renaud","renaud","NOM","0.68"
"repasseur","repasseur","NOM","0.68"
"repasseuse","repasseur","NOM","0.68"
"repasseuses","repasseur","NOM","0.68"
"repoussoir","repoussoir","NOM","0.68"
"repoussoirs","repoussoir","NOM","0.68"
"requiem","requiem","NOM","0.68"
"requiems","requiem","NOM","0.68"
"rinceau","rinceau","NOM","0.68"
"rinceaux","rinceau","NOM","0.68"
"rondo","rondo","NOM","0.68"
"rondos","rondo","NOM","0.68"
"ronfleur","ronfleur","NOM","0.68"
"ronfleurs","ronfleur","NOM","0.68"
"ronfleuse","ronfleur","NOM","0.68"
"roseur","roseur","NOM","0.68"
"roseurs","roseur","NOM","0.68"
"roteur","roteur","NOM","0.68"
"roteuse","roteur","NOM","0.68"
"roteuses","roteur","NOM","0.68"
"rouble","rouble","NOM","0.68"
"roubles","rouble","NOM","0.68"
"roucoulade","roucoulade","NOM","0.68"
"roucoulades","roucoulade","NOM","0.68"
"roudoudou","roudoudou","NOM","0.68"
"roudoudous","roudoudou","NOM","0.68"
"roussin","roussin","NOM","0.68"
"roussins","roussin","NOM","0.68"
"rumba","rumba","NOM","0.68"
"rumbas","rumba","NOM","0.68"
"réhabilitation","réhabilitation","NOM","0.68"
"rémiges","rémige","NOM","0.68"
"répons","répons","NOM","0.68"
"réédition","réédition","NOM","0.68"
"rééditions","réédition","NOM","0.68"
"rééducation","rééducation","NOM","0.68"
"saccagne","saccagne","NOM","0.68"
"sacrifié","sacrifié","NOM","0.68"
"sacrifiée","sacrifié","NOM","0.68"
"sacrifiés","sacrifié","NOM","0.68"
"saint-bernard","saint-bernard","NOM","0.68"
"sanctus","sanctus","NOM","0.68"
"sarrasin","sarrasin","NOM","0.68"
"sarrasine","sarrasin","NOM","0.68"
"sarrasins","sarrasin","NOM","0.68"
"saunier","saunier","NOM","0.68"
"sauniers","saunier","NOM","0.68"
"sauve-qui-peut","sauve-qui-peut","NOM","0.68"
"scapulaire","scapulaire","NOM","0.68"
"scapulaires","scapulaire","NOM","0.68"
"scission","scission","NOM","0.68"
"scénariste","scénariste","NOM","0.68"
"scénaristes","scénariste","NOM","0.68"
"showbiz","showbiz","NOM","0.68"
"simulateur","simulateur","NOM","0.68"
"simulateurs","simulateur","NOM","0.68"
"simulatrice","simulateur","NOM","0.68"
"sinuosité","sinuosité","NOM","0.68"
"sinuosités","sinuosité","NOM","0.68"
"sirocco","sirocco","NOM","0.68"
"solliciteur","solliciteur","NOM","0.68"
"solliciteurs","solliciteur","NOM","0.68"
"solliciteuse","solliciteur","NOM","0.68"
"sombrero","sombrero","NOM","0.68"
"sombreros","sombrero","NOM","0.68"
"sophistication","sophistication","NOM","0.68"
"sophistications","sophistication","NOM","0.68"
"spring","spring","NOM","0.68"
"spéculateur","spéculateur","NOM","0.68"
"spéculateurs","spéculateur","NOM","0.68"
"spéculatrice","spéculateur","NOM","0.68"
"spéculatrices","spéculateur","NOM","0.68"
"strangulation","strangulation","NOM","0.68"
"stratosphère","stratosphère","NOM","0.68"
"stropiats","stropiat","NOM","0.68"
"stéthoscope","stéthoscope","NOM","0.68"
"stéthoscopes","stéthoscope","NOM","0.68"
"succulence","succulence","NOM","0.68"
"sudiste","sudiste","NOM","0.68"
"sudistes","sudiste","NOM","0.68"
"sulfate","sulfate","NOM","0.68"
"sulfates","sulfate","NOM","0.68"
"sulfure","sulfure","NOM","0.68"
"sulfures","sulfure","NOM","0.68"
"surmoi","surmoi","NOM","0.68"
"surnombre","surnombre","NOM","0.68"
"suture","suture","NOM","0.68"
"sutures","suture","NOM","0.68"
"suzerain","suzerain","NOM","0.68"
"suzeraine","suzerain","NOM","0.68"
"suzerains","suzerain","NOM","0.68"
"synonyme","synonyme","NOM","0.68"
"synonymes","synonyme","NOM","0.68"
"taenia","taenia","NOM","0.68"
"taille-crayon","taille-crayon","NOM","0.68"
"taille-crayons","taille-crayon","NOM","0.68"
"tassement","tassement","NOM","0.68"
"tassements","tassement","NOM","0.68"
"tata","tata","NOM","0.68"
"tatas","tata","NOM","0.68"
"terril","terril","NOM","0.68"
"terrils","terril","NOM","0.68"
"timonier","timonier","NOM","0.68"
"timoniers","timonier","NOM","0.68"
"tirée","tirée","NOM","0.68"
"tirées","tirée","NOM","0.68"
"tombola","tombola","NOM","0.68"
"tombolas","tombola","NOM","0.68"
"toue","toue","NOM","0.68"
"toues","toue","NOM","0.68"
"toussotement","toussotement","NOM","0.68"
"toussotements","toussotement","NOM","0.68"
"traque","traque","NOM","0.68"
"traques","traque","NOM","0.68"
"traqueur","traqueur","NOM","0.68"
"traqueurs","traqueur","NOM","0.68"
"traqueuse","traqueur","NOM","0.68"
"tricoteur","tricoteur","NOM","0.68"
"tricoteuse","tricoteur","NOM","0.68"
"tricoteuses","tricoteur","NOM","0.68"
"trident","trident","NOM","0.68"
"tridents","trident","NOM","0.68"
"troglodyte","troglodyte","NOM","0.68"
"troglodytes","troglodyte","NOM","0.68"
"tromblon","tromblon","NOM","0.68"
"tromblons","tromblon","NOM","0.68"
"trompettiste","trompettiste","NOM","0.68"
"trompettistes","trompettiste","NOM","0.68"
"truandage","truandage","NOM","0.68"
"truandages","truandage","NOM","0.68"
"tubardise","tubardise","NOM","0.68"
"turbot","turbot","NOM","0.68"
"ténia","ténia","NOM","0.68"
"ténias","ténia","NOM","0.68"
"utérus","utérus","NOM","0.68"
"vaguemestre","vaguemestre","NOM","0.68"
"vaisselier","vaisselier","NOM","0.68"
"vaisseliers","vaisselier","NOM","0.68"
"vespa","vespa","NOM","0.68"
"vespas","vespa","NOM","0.68"
"viandox","viandox","NOM","0.68"
"vielle","vielle","NOM","0.68"
"vielles","vielle","NOM","0.68"
"viennois","viennois","NOM","0.68"
"vilebrequin","vilebrequin","NOM","0.68"
"vilebrequins","vilebrequin","NOM","0.68"
"vinaigrette","vinaigrette","NOM","0.68"
"viticulteur","viticulteur","NOM","0.68"
"viticulteurs","viticulteur","NOM","0.68"
"viticultrice","viticulteur","NOM","0.68"
"volley-ball","volley-ball","NOM","0.68"
"vélin","vélin","NOM","0.68"
"vélins","vélin","NOM","0.68"
"vétusté","vétusté","NOM","0.68"
"willaya","willaya","NOM","0.68"
"willayas","willaya","NOM","0.68"
"zig","zig","NOM","0.68"
"zodiaque","zodiaque","NOM","0.68"
"à-côté","à-côté","NOM","0.68"
"à-côtés","à-côté","NOM","0.68"
"éditorialiste","éditorialiste","NOM","0.68"
"éditorialistes","éditorialiste","NOM","0.68"
"épate","épate","NOM","0.68"
"épates","épate","NOM","0.68"
"épluchage","épluchage","NOM","0.68"
"épluchages","épluchage","NOM","0.68"
"abattant","abattant","NOM","0.61"
"abattants","abattant","NOM","0.61"
"aboyeur","aboyeur","NOM","0.61"
"aboyeurs","aboyeur","NOM","0.61"
"acanthe","acanthe","NOM","0.61"
"acanthes","acanthe","NOM","0.61"
"accidenté","accidenté","NOM","0.61"
"accidentée","accidenté","NOM","0.61"
"accidentés","accidenté","NOM","0.61"
"accordeur","accordeur","NOM","0.61"
"administré","administré","NOM","0.61"
"administrée","administré","NOM","0.61"
"administrées","administré","NOM","0.61"
"administrés","administré","NOM","0.61"
"adopté","adopté","NOM","0.61"
"adoptée","adopté","NOM","0.61"
"adoptées","adopté","NOM","0.61"
"adoptés","adopté","NOM","0.61"
"adoucissement","adoucissement","NOM","0.61"
"adoucissements","adoucissement","NOM","0.61"
"adverbe","adverbe","NOM","0.61"
"adverbes","adverbe","NOM","0.61"
"affirmative","affirmative","NOM","0.61"
"agrégat","agrégat","NOM","0.61"
"agrégats","agrégat","NOM","0.61"
"ajusteur","ajusteur","NOM","0.61"
"ajusteurs","ajusteur","NOM","0.61"
"alacrité","alacrité","NOM","0.61"
"aliéné","aliéné","NOM","0.61"
"aliénée","aliéné","NOM","0.61"
"aliénés","aliéné","NOM","0.61"
"allergie","allergie","NOM","0.61"
"allergies","allergie","NOM","0.61"
"alpha","alpha","NOM","0.61"
"alpinisme","alpinisme","NOM","0.61"
"alèse","alèse","NOM","0.61"
"amarante","amarante","NOM","0.61"
"amarantes","amarante","NOM","0.61"
"amarrage","amarrage","NOM","0.61"
"amarrages","amarrage","NOM","0.61"
"anesthésiste","anesthésiste","NOM","0.61"
"anesthésistes","anesthésiste","NOM","0.61"
"aneth","aneth","NOM","0.61"
"annonciation","annonciation","NOM","0.61"
"annonciations","annonciation","NOM","0.61"
"anthropophagie","anthropophagie","NOM","0.61"
"antimite","antimite","NOM","0.61"
"antimites","antimite","NOM","0.61"
"apitoiement","apitoiement","NOM","0.61"
"apologue","apologue","NOM","0.61"
"appariteur","appariteur","NOM","0.61"
"appariteurs","appariteur","NOM","0.61"
"arachide","arachide","NOM","0.61"
"arachides","arachide","NOM","0.61"
"archimandrite","archimandrite","NOM","0.61"
"arnica","arnica","NOM","0.61"
"arrière-petit-fils","arrière-petit-fils","NOM","0.61"
"arthrose","arthrose","NOM","0.61"
"arthroses","arthrose","NOM","0.61"
"arum","arum","NOM","0.61"
"arums","arum","NOM","0.61"
"asphodèle","asphodèle","NOM","0.61"
"asphodèles","asphodèle","NOM","0.61"
"atoll","atoll","NOM","0.61"
"atolls","atoll","NOM","0.61"
"autodafé","autodafé","NOM","0.61"
"autodafés","autodafé","NOM","0.61"
"avaleur","avaleur","NOM","0.61"
"avaleurs","avaleur","NOM","0.61"
"avaleuse","avaleur","NOM","0.61"
"axiome","axiome","NOM","0.61"
"axiomes","axiome","NOM","0.61"
"badinage","badinage","NOM","0.61"
"badinages","badinage","NOM","0.61"
"bagarreur","bagarreur","NOM","0.61"
"bagarreurs","bagarreur","NOM","0.61"
"bagarreuse","bagarreur","NOM","0.61"
"baisemain","baisemain","NOM","0.61"
"baisemains","baisemain","NOM","0.61"
"bakchich","bakchich","NOM","0.61"
"bakchichs","bakchich","NOM","0.61"
"balai-brosse","balai-brosse","NOM","0.61"
"balais-brosses","balai-brosse","NOM","0.61"
"balsamine","balsamine","NOM","0.61"
"balsamines","balsamine","NOM","0.61"
"bang","bang","NOM","0.61"
"bangs","bang","NOM","0.61"
"bar-tabac","bar-tabac","NOM","0.61"
"barbaresque","barbaresque","NOM","0.61"
"barbaresques","barbaresque","NOM","0.61"
"barbiturique","barbiturique","NOM","0.61"
"barbituriques","barbiturique","NOM","0.61"
"barbon","barbon","NOM","0.61"
"barbons","barbon","NOM","0.61"
"bariolage","bariolage","NOM","0.61"
"bariolages","bariolage","NOM","0.61"
"bavoir","bavoir","NOM","0.61"
"bavoirs","bavoir","NOM","0.61"
"bec-de-lièvre","bec-de-lièvre","NOM","0.61"
"bengali","bengali","NOM","0.61"
"bengalis","bengali","NOM","0.61"
"bermuda","bermuda","NOM","0.61"
"bermudas","bermuda","NOM","0.61"
"bernique","bernique","NOM","0.61"
"berniques","bernique","NOM","0.61"
"berthe","berthe","NOM","0.61"
"bief","bief","NOM","0.61"
"biefs","bief","NOM","0.61"
"bimbeloterie","bimbeloterie","NOM","0.61"
"bimbeloteries","bimbeloterie","NOM","0.61"
"bisque","bisque","NOM","0.61"
"bisques","bisque","NOM","0.61"
"blanc-bec","blanc-bec","NOM","0.61"
"blancs-becs","blanc-bec","NOM","0.61"
"bloc-notes","bloc-notes","NOM","0.61"
"bluette","bluette","NOM","0.61"
"bluettes","bluette","NOM","0.61"
"bobosse","bobosse","NOM","0.61"
"boisseau","boisseau","NOM","0.61"
"boisseaux","boisseau","NOM","0.61"
"bonde","bonde","NOM","0.61"
"bondes","bonde","NOM","0.61"
"bondissement","bondissement","NOM","0.61"
"bondissements","bondissement","NOM","0.61"
"bonneterie","bonneterie","NOM","0.61"
"bonneteries","bonneterie","NOM","0.61"
"borie","borie","NOM","0.61"
"bornage","bornage","NOM","0.61"
"bornages","bornage","NOM","0.61"
"bouillabaisse","bouillabaisse","NOM","0.61"
"bouillasse","bouillasse","NOM","0.61"
"bouliste","bouliste","NOM","0.61"
"boulistes","bouliste","NOM","0.61"
"braconnage","braconnage","NOM","0.61"
"braconnages","braconnage","NOM","0.61"
"brandillon","brandillon","NOM","0.61"
"brandillons","brandillon","NOM","0.61"
"braquemart","braquemart","NOM","0.61"
"braquemarts","braquemart","NOM","0.61"
"braye","braye","NOM","0.61"
"briquette","briquette","NOM","0.61"
"briquettes","briquette","NOM","0.61"
"brut","brut","NOM","0.61"
"bruts","brut","NOM","0.61"
"bull","bull","NOM","0.61"
"bulls","bull","NOM","0.61"
"béance","béance","NOM","0.61"
"bûchette","bûchette","NOM","0.61"
"bûchettes","bûchette","NOM","0.61"
"bûcheur","bûcheur","NOM","0.61"
"bûcheurs","bûcheur","NOM","0.61"
"bûcheuse","bûcheur","NOM","0.61"
"bûcheuses","bûcheur","NOM","0.61"
"calendes","calendes","NOM","0.61"
"calmar","calmar","NOM","0.61"
"calmars","calmar","NOM","0.61"
"calque","calque","NOM","0.61"
"calques","calque","NOM","0.61"
"camail","camail","NOM","0.61"
"camails","camail","NOM","0.61"
"camouflet","camouflet","NOM","0.61"
"camouflets","camouflet","NOM","0.61"
"canonnière","canonnière","NOM","0.61"
"canonnières","canonnière","NOM","0.61"
"cantabile","cantabile","NOM","0.61"
"caquet","caquet","NOM","0.61"
"caquets","caquet","NOM","0.61"
"cardigan","cardigan","NOM","0.61"
"cardigans","cardigan","NOM","0.61"
"carme","carme","NOM","0.61"
"carmes","carme","NOM","0.61"
"cartographe","cartographe","NOM","0.61"
"cartographes","cartographe","NOM","0.61"
"casoar","casoar","NOM","0.61"
"casoars","casoar","NOM","0.61"
"castillan","castillan","NOM","0.61"
"castillane","castillan","NOM","0.61"
"castillanes","castillan","NOM","0.61"
"castillans","castillan","NOM","0.61"
"catalepsie","catalepsie","NOM","0.61"
"catalepsies","catalepsie","NOM","0.61"
"cervelet","cervelet","NOM","0.61"
"cervelets","cervelet","NOM","0.61"
"chamaillerie","chamaillerie","NOM","0.61"
"chamailleries","chamaillerie","NOM","0.61"
"changeur","changeur","NOM","0.61"
"changeurs","changeur","NOM","0.61"
"changeuse","changeur","NOM","0.61"
"charlotte","charlotte","NOM","0.61"
"charlottes","charlotte","NOM","0.61"
"charreton","charreton","NOM","0.61"
"charretons","charreton","NOM","0.61"
"chasse-mouches","chasse-mouches","NOM","0.61"
"chauffe-eau","chauffe-eau","NOM","0.61"
"chochotte","chochotte","NOM","0.61"
"chochottes","chochotte","NOM","0.61"
"chênaie","chênaie","NOM","0.61"
"chênaies","chênaie","NOM","0.61"
"cimenterie","cimenterie","NOM","0.61"
"cimenteries","cimenterie","NOM","0.61"
"cinémathèque","cinémathèque","NOM","0.61"
"cinémathèques","cinémathèque","NOM","0.61"
"clivage","clivage","NOM","0.61"
"clivages","clivage","NOM","0.61"
"cobalt","cobalt","NOM","0.61"
"cochonnet","cochonnet","NOM","0.61"
"cochonnets","cochonnet","NOM","0.61"
"cogitation","cogitation","NOM","0.61"
"cogitations","cogitation","NOM","0.61"
"colibri","colibri","NOM","0.61"
"colibris","colibri","NOM","0.61"
"colombin","colombin","NOM","0.61"
"colombins","colombin","NOM","0.61"
"concision","concision","NOM","0.61"
"condiment","condiment","NOM","0.61"
"condiments","condiment","NOM","0.61"
"condor","condor","NOM","0.61"
"condors","condor","NOM","0.61"
"condottiere","condottiere","NOM","0.61"
"condottieres","condottiere","NOM","0.61"
"congrégation","congrégation","NOM","0.61"
"congrégations","congrégation","NOM","0.61"
"consommé","consommé","NOM","0.61"
"consommés","consommé","NOM","0.61"
"constriction","constriction","NOM","0.61"
"continence","continence","NOM","0.61"
"contre-pied","contre-pied","NOM","0.61"
"contre-pieds","contre-pied","NOM","0.61"
"contre-réforme","contre-réforme","NOM","0.61"
"contrescarpe","contrescarpe","NOM","0.61"
"contumace","contumace","NOM","0.61"
"contumaces","contumace","NOM","0.61"
"coquetier","coquetier","NOM","0.61"
"coquetiers","coquetier","NOM","0.61"
"coquillettes","coquillette","NOM","0.61"
"cordée","cordée","NOM","0.61"
"cordées","cordée","NOM","0.61"
"cornemuse","cornemuse","NOM","0.61"
"cornemuses","cornemuse","NOM","0.61"
"corrompu","corrompu","NOM","0.61"
"corrompus","corrompu","NOM","0.61"
"coupe-gorge","coupe-gorge","NOM","0.61"
"coupelle","coupelle","NOM","0.61"
"coupelles","coupelle","NOM","0.61"
"crachoir","crachoir","NOM","0.61"
"crachoirs","crachoir","NOM","0.61"
"criminalité","criminalité","NOM","0.61"
"croc-en-jambe","croc-en-jambe","NOM","0.61"
"croup","croup","NOM","0.61"
"croupier","croupier","NOM","0.61"
"croupiers","croupier","NOM","0.61"
"cubain","cubain","NOM","0.61"
"cubaine","cubain","NOM","0.61"
"cubaines","cubain","NOM","0.61"
"cubains","cubain","NOM","0.61"
"câlinerie","câlinerie","NOM","0.61"
"câlineries","câlinerie","NOM","0.61"
"damas","damas","NOM","0.61"
"darse","darse","NOM","0.61"
"darses","darse","NOM","0.61"
"demi-ton","demi-ton","NOM","0.61"
"demi-tonne","demi-ton","NOM","0.61"
"demi-tons","demi-ton","NOM","0.61"
"diablerie","diablerie","NOM","0.61"
"diableries","diablerie","NOM","0.61"
