Unnamed: 0,Word,lemme,cgram,freqlemlivres
14930,précédée,précéder,VER,41.22
14956,percevoir,percevoir,VER,41.01
14963,perçoit,percevoir,VER,41.01
14965,perçoivent,percevoir,VER,41.01
14966,perçu,percevoir,VER,41.01
14967,perçue,percevoir,VER,41.01
14968,perçues,percevoir,VER,41.01
14970,perçus,percevoir,VER,41.01
14977,transportait,transporter,VER,40.88
14978,transportant,transporter,VER,40.88
14979,transporte,transporter,VER,40.88
14980,transportent,transporter,VER,40.88
14981,transporter,transporter,VER,40.88
14994,transporté,transporter,VER,40.88
14995,transportée,transporter,VER,40.88
14996,transportées,transporter,VER,40.88
14997,transportés,transporter,VER,40.88
14998,refaire,refaire,VER,40.81
15007,refaite,refaire,VER,40.81
15037,sécher,sécher,VER,40.41
15051,séché,sécher,VER,40.41
15053,séchées,sécher,VER,40.41
15061,vérifie,vérifier,VER,40.27
15063,vérifier,vérifier,VER,40.27
15072,vérifiez,vérifier,VER,40.27
15076,vérifié,vérifier,VER,40.27
15077,vérifiée,vérifier,VER,40.27
15078,vérifiées,vérifier,VER,40.27
15079,vérifiés,vérifier,VER,40.27
15086,étire,étirer,VER,40.27
15088,étirer,étirer,VER,40.27
15102,décrire,décrire,VER,40.2
15107,décrit,décrire,VER,40.2
15108,décrite,décrire,VER,40.2
15109,décrites,décrire,VER,40.2
15110,décrits,décrire,VER,40.2
15114,décrivant,décrire,VER,40.2
15116,décrivent,décrire,VER,40.2
15145,participa,participer,VER,40.07
15147,participaient,participer,VER,40.07
15149,participait,participer,VER,40.07
15151,participe,participer,VER,40.07
15152,participent,participer,VER,40.07
15153,participer,participer,VER,40.07
15154,participera,participer,VER,40.07
15162,participeront,participer,VER,40.07
15164,participez,participer,VER,40.07
15170,participé,participer,VER,40.07
15176,accusait,accuser,VER,39.93
15177,accusant,accuser,VER,39.93
15178,accuse,accuser,VER,39.93
15179,accusent,accuser,VER,39.93
15180,accuser,accuser,VER,39.93
15207,goûte,goûter,VER,39.86
15209,goûter,goûter,VER,39.86
15225,goûté,goûter,VER,39.86
15233,déroulait,dérouler,VER,39.46
15234,déroulant,dérouler,VER,39.46
15235,déroule,dérouler,VER,39.46
15236,déroulent,dérouler,VER,39.46
15237,dérouler,dérouler,VER,39.46
15238,déroulera,dérouler,VER,39.46
15241,dérouleront,dérouler,VER,39.46
15246,déroulé,dérouler,VER,39.46
15247,déroulée,dérouler,VER,39.46
15248,déroulées,dérouler,VER,39.46
15249,déroulés,dérouler,VER,39.46
15256,renverse,renverser,VER,39.46
15258,renverser,renverser,VER,39.46
15280,rattrape,rattraper,VER,39.39
15282,rattraper,rattraper,VER,39.39
15299,rattrapé,rattraper,VER,39.39
15303,suspend,suspendre,VER,39.32
15317,suspendre,suspendre,VER,39.32
15322,suspendu,suspendre,VER,39.32
15324,suspendues,suspendre,VER,39.32
15325,suspendus,suspendre,VER,39.32
15334,empare,emparer,VER,39.26
15335,emparent,emparer,VER,39.26
15336,emparer,emparer,VER,39.26
15347,emparé,emparer,VER,39.26
15352,jouir,jouir,VER,39.19
15367,jouissent,jouir,VER,39.19
15372,jouit,jouir,VER,39.19
15379,heurte,heurter,VER,39.05
15380,heurtent,heurter,VER,39.05
15381,heurter,heurter,VER,39.05
15392,heurté,heurter,VER,39.05
15404,mouiller,mouiller,VER,38.92
15415,mouillé,mouiller,VER,38.92
15416,mouillée,mouiller,VER,38.92
15434,noyer,noyer,VER,38.58
15451,protester,protester,VER,38.58
15464,protesté,protester,VER,38.58
15472,redoute,redouter,VER,38.58
15473,redoutent,redouter,VER,38.58
15474,redouter,redouter,VER,38.58
15496,gratter,gratter,VER,38.51
15515,pointant,pointer,VER,38.51
15516,pointe,pointer,VER,38.51
15517,pointent,pointer,VER,38.51
15518,pointer,pointer,VER,38.51
15527,pointes,pointer,VER,38.51
15537,tord,tordre,VER,38.38
15555,tordre,tordre,VER,38.38
15570,consacre,consacrer,VER,38.18
15571,consacrent,consacrer,VER,38.18
15572,consacrer,consacrer,VER,38.18
15588,consacré,consacrer,VER,38.18
15589,consacrée,consacrer,VER,38.18
15590,consacrées,consacrer,VER,38.18
15591,consacrés,consacrer,VER,38.18
15598,expose,exposer,VER,38.18
15599,exposent,exposer,VER,38.18
15600,exposer,exposer,VER,38.18
15615,exposée,exposer,VER,38.18
15616,exposées,exposer,VER,38.18
15618,fond,fondre,VER,38.18
15627,fondre,fondre,VER,38.18
15629,fonds,fondre,VER,38.18
15635,satisfaire,satisfaire,VER,38.11
15640,satisfaisant,satisfaire,VER,38.11
15658,satisfont,satisfaire,VER,38.11
15664,manifestant,manifester,VER,38.04
15666,manifestent,manifester,VER,38.04
15667,manifester,manifester,VER,38.04
15681,manifesté,manifester,VER,38.04
15682,manifestée,manifester,VER,38.04
15690,troublant,troubler,VER,37.97
15693,troubler,troubler,VER,37.97
15702,troublé,troubler,VER,37.97
15703,troublée,troubler,VER,37.97
15709,situait,situer,VER,37.84
15710,situant,situer,VER,37.84
15712,situe,situer,VER,37.84
15713,situent,situer,VER,37.84
15714,situer,situer,VER,37.84
15726,situé,situer,VER,37.84
15727,située,situer,VER,37.84
15728,situées,situer,VER,37.84
15729,situés,situer,VER,37.84
15736,vire,virer,VER,37.84
15737,virent,virer,VER,37.84
15738,virer,virer,VER,37.84
15752,viré,virer,VER,37.84
15762,exécute,exécuter,VER,37.77
15763,exécutent,exécuter,VER,37.77
15764,exécuter,exécuter,VER,37.77
15778,exécutions,exécuter,VER,37.77
15781,exécuté,exécuter,VER,37.77
15782,exécutée,exécuter,VER,37.77
15783,exécutées,exécuter,VER,37.77
15784,exécutés,exécuter,VER,37.77
15785,averti,avertir,VER,37.7
15786,avertie,avertir,VER,37.7
15788,avertir,avertir,VER,37.7
15795,avertis,avertir,VER,37.7
15805,avertit,avertir,VER,37.7
15813,dévore,dévorer,VER,37.64
15815,dévorer,dévorer,VER,37.64
15828,dévoré,dévorer,VER,37.64
15834,estimaient,estimer,VER,37.64
15836,estimait,estimer,VER,37.64
15837,estimant,estimer,VER,37.64
15838,estime,estimer,VER,37.64
15839,estiment,estimer,VER,37.64
15840,estimer,estimer,VER,37.64
15851,estimons,estimer,VER,37.64
15854,estimé,estimer,VER,37.64
15855,estimée,estimer,VER,37.64
15856,estimées,estimer,VER,37.64
15857,estimés,estimer,VER,37.64
15863,taille,tailler,VER,37.64
15865,tailler,tailler,VER,37.64
15872,tailles,tailler,VER,37.64
15876,taillé,tailler,VER,37.64
15877,taillée,tailler,VER,37.64
15879,taillés,tailler,VER,37.64
15884,enfuir,enfuir,VER,37.57
15894,enfuit,enfuir,VER,37.57
15908,redevenir,redevenir,VER,37.57
15928,redevient,redevenir,VER,37.57
15933,soumet,soumettre,VER,37.57
15950,soumettre,soumettre,VER,37.57
15976,balayer,balayer,VER,37.43
15988,balayé,balayer,VER,37.43
15992,lui,luire,VER,37.43
16012,émouvant,émouvoir,VER,37.43
16014,émouvoir,émouvoir,VER,37.43
16024,commet,commettre,VER,37.16
16031,commettent,commettre,VER,37.16
16043,commettre,commettre,VER,37.16
16056,craque,craquer,VER,37.16
16058,craquer,craquer,VER,37.16
16068,craqué,craquer,VER,37.16
16091,résoudre,résoudre,VER,36.96
16096,résout,résoudre,VER,36.96
16124,persuader,persuader,VER,36.55
16136,persuadé,persuader,VER,36.55
16137,persuadée,persuader,VER,36.55
16139,persuadés,persuader,VER,36.55
16140,dépend,dépendre,VER,36.49
16143,dépendait,dépendre,VER,36.49
16144,dépendant,dépendre,VER,36.49
16146,dépendent,dépendre,VER,36.49
16151,dépendra,dépendre,VER,36.49
16154,dépendre,dépendre,VER,36.49
16160,combat,combattre,VER,36.35
16161,combats,combattre,VER,36.35
16167,combattent,combattre,VER,36.35
16181,combattre,combattre,VER,36.35
16186,combattu,combattre,VER,36.35
16197,consulte,consulter,VER,36.22
16199,consulter,consulter,VER,36.22
16208,consultez,consulter,VER,36.22
16213,consulté,consulter,VER,36.22
16214,consultée,consulter,VER,36.22
16215,consultées,consulter,VER,36.22
16216,consultés,consulter,VER,36.22
16223,approuve,approuver,VER,36.08
16224,approuvent,approuver,VER,36.08
16225,approuver,approuver,VER,36.08
16251,écroule,écrouler,VER,36.08
16278,déjeuner,déjeuner,VER,36.01
16300,justifiant,justifier,VER,36.01
16301,justifie,justifier,VER,36.01
16302,justifient,justifier,VER,36.01
16303,justifier,justifier,VER,36.01
16311,justifié,justifier,VER,36.01
16312,justifiée,justifier,VER,36.01
16313,justifiées,justifier,VER,36.01
16319,méfie,méfier,VER,35.95
16321,méfier,méfier,VER,35.95
16335,réalisa,réaliser,VER,35.95
16340,réalisant,réaliser,VER,35.95
16341,réalise,réaliser,VER,35.95
16342,réalisent,réaliser,VER,35.95
16343,réaliser,réaliser,VER,35.95
16344,réalisera,réaliser,VER,35.95
16354,réalisez,réaliser,VER,35.95
16357,réalisons,réaliser,VER,35.95
16361,réalisé,réaliser,VER,35.95
16362,réalisée,réaliser,VER,35.95
16363,réalisées,réaliser,VER,35.95
16364,réalisés,réaliser,VER,35.95
16366,hait,haïr,VER,35.68
16394,ordonna,ordonner,VER,35.68
16399,ordonnant,ordonner,VER,35.68
16400,ordonne,ordonner,VER,35.68
16402,ordonner,ordonner,VER,35.68
16413,ordonné,ordonner,VER,35.68
16416,ordonnés,ordonner,VER,35.68
16417,bondi,bondir,VER,35.41
16418,bondir,bondir,VER,35.41
16440,intervenir,intervenir,VER,35.34
16441,intervenons,intervenir,VER,35.34
16442,intervenu,intervenir,VER,35.34
16443,intervenue,intervenir,VER,35.34
16444,intervenues,intervenir,VER,35.34
16445,intervenus,intervenir,VER,35.34
16446,interviendra,intervenir,VER,35.34
16455,interviennent,intervenir,VER,35.34
16457,intervient,intervenir,VER,35.34
16468,apaisant,apaiser,VER,35.0
16469,apaise,apaiser,VER,35.0
16471,apaiser,apaiser,VER,35.0
16481,apaisé,apaiser,VER,35.0
16482,apaisée,apaiser,VER,35.0
16490,destine,destiner,VER,35.0
16496,destiné,destiner,VER,35.0
16499,destinés,destiner,VER,35.0
16500,prolonge,prolonger,VER,35.0
16507,prolonger,prolonger,VER,35.0
16513,prolongez,prolonger,VER,35.0
16516,prolongé,prolonger,VER,35.0
16517,prolongée,prolonger,VER,35.0
16526,conseille,conseiller,VER,34.93
16527,conseillent,conseiller,VER,34.93
16528,conseiller,conseiller,VER,34.93
16537,conseillons,conseiller,VER,34.93
16539,conseillé,conseiller,VER,34.93
16540,conseillée,conseiller,VER,34.93
16542,conseillés,conseiller,VER,34.93
16543,fonda,fonder,VER,34.66
16548,fonde,fonder,VER,34.66
16549,fondent,fonder,VER,34.66
16550,fonder,fonder,VER,34.66
16572,soupçonne,soupçonner,VER,34.59
16574,soupçonner,soupçonner,VER,34.59
16587,soupçonné,soupçonner,VER,34.59
16588,soupçonnée,soupçonner,VER,34.59
16589,soupçonnées,soupçonner,VER,34.59
16590,soupçonnés,soupçonner,VER,34.59
16598,border,border,VER,34.46
16614,bouscule,bousculer,VER,34.46
16616,bousculer,bousculer,VER,34.46
16630,consent,consentir,VER,34.46
16639,consenti,consentir,VER,34.46
16644,consentir,consentir,VER,34.46
16656,consentis,consentir,VER,34.46
16668,supplie,supplier,VER,34.46
16693,tarde,tarder,VER,34.46
16695,tarder,tarder,VER,34.46
16714,tardé,tarder,VER,34.46
16744,débarque,débarquer,VER,34.39
16745,débarquent,débarquer,VER,34.39
16746,débarquer,débarquer,VER,34.39
16766,longe,longer,VER,34.32
16772,longeant,longer,VER,34.32
16775,longer,longer,VER,34.32
16791,traduira,traduire,VER,34.32
16796,traduire,traduire,VER,34.32
16802,traduisant,traduire,VER,34.32
16804,traduisent,traduire,VER,34.32
16812,traduit,traduire,VER,34.32
16813,traduite,traduire,VER,34.32
16814,traduites,traduire,VER,34.32
16815,traduits,traduire,VER,34.32
16822,cogne,cogner,VER,34.26
16846,repasse,repasser,VER,34.19
16848,repasser,repasser,VER,34.19
16867,publia,publier,VER,33.92
16871,publiait,publier,VER,33.92
16872,publiant,publier,VER,33.92
16873,publie,publier,VER,33.92
16874,publient,publier,VER,33.92
16875,publier,publier,VER,33.92
16876,publiera,publier,VER,33.92
16890,publié,publier,VER,33.92
16891,publiée,publier,VER,33.92
16892,publiées,publier,VER,33.92
16893,publiés,publier,VER,33.92
16899,rigole,rigoler,VER,33.85
16901,rigoler,rigoler,VER,33.85
16924,anime,animer,VER,33.78
16925,animent,animer,VER,33.78
16926,animer,animer,VER,33.78
16932,animé,animer,VER,33.78
16933,animée,animer,VER,33.78
16934,animées,animer,VER,33.78
16935,animés,animer,VER,33.78
16938,pourvoir,pourvoir,VER,33.78
16951,pourvu,pourvoir,VER,33.78
16952,pourvue,pourvoir,VER,33.78
16953,pourvues,pourvoir,VER,33.78
16954,pourvus,pourvoir,VER,33.78
16956,succède,succéder,VER,33.78
16957,succèdent,succéder,VER,33.78
16958,succéda,succéder,VER,33.78
16963,succéder,succéder,VER,33.78
16976,succédé,succéder,VER,33.78
16983,respectant,respecter,VER,33.58
16984,respecte,respecter,VER,33.58
16985,respectent,respecter,VER,33.58
16986,respecter,respecter,VER,33.58
17002,respecté,respecter,VER,33.58
17003,respectée,respecter,VER,33.58
17004,respectées,respecter,VER,33.58
17005,respectés,respecter,VER,33.58
17012,débouche,déboucher,VER,33.45
17014,déboucher,déboucher,VER,33.45
17034,abordant,aborder,VER,33.18
17035,aborde,aborder,VER,33.18
17036,abordent,aborder,VER,33.18
17037,aborder,aborder,VER,33.18
17065,console,consoler,VER,33.18
17067,consoler,consoler,VER,33.18
17077,consoles,consoler,VER,33.18
17101,figé,figer,VER,33.18
17102,figée,figer,VER,33.18
17113,replier,replier,VER,33.18
17136,épuiser,épuiser,VER,33.11
17149,épuisé,épuiser,VER,33.11
17150,épuisée,épuiser,VER,33.11
17152,épuisés,épuiser,VER,33.11
17159,bouffer,bouffer,VER,33.04
17182,embarque,embarquer,VER,32.77
17184,embarquer,embarquer,VER,32.77
17210,projeter,projeter,VER,32.77
17215,projette,projeter,VER,32.77
17235,découpe,découper,VER,32.7
17237,découper,découper,VER,32.7
17249,découpé,découper,VER,32.7
17250,découpée,découper,VER,32.7
17251,découpées,découper,VER,32.7
17252,découpés,découper,VER,32.7
17256,joignant,joindre,VER,32.7
17258,joignent,joindre,VER,32.7
17275,joindre,joindre,VER,32.7
17280,joins,joindre,VER,32.7
17289,défilent,défiler,VER,32.64
17290,défiler,défiler,VER,32.64
17306,envisage,envisager,VER,32.64
17311,envisageait,envisager,VER,32.64
17313,envisagent,envisager,VER,32.64
17315,envisager,envisager,VER,32.64
17330,envisagé,envisager,VER,32.64
17331,envisagée,envisager,VER,32.64
17332,envisagées,envisager,VER,32.64
17333,envisagés,envisager,VER,32.64
17339,marre,marrer,VER,32.57
17361,nouer,nouer,VER,32.5
17379,barre,barrer,VER,32.36
17381,barrer,barrer,VER,32.36
17386,barres,barrer,VER,32.36
17394,défaire,défaire,VER,32.23
17401,défait,défaire,VER,32.23
17416,défis,défaire,VER,32.23
17419,vieilli,vieillir,VER,32.23
17422,vieillir,vieillir,VER,32.23
17437,vieillissant,vieillir,VER,32.23
17451,trempe,tremper,VER,32.16
17453,tremper,tremper,VER,32.16
17468,unie,unir,VER,32.16
17469,unies,unir,VER,32.16
17470,unir,unir,VER,32.16
17486,unissent,unir,VER,32.16
17492,unit,unir,VER,32.16
17498,résonne,résonner,VER,31.96
17507,récupère,récupérer,VER,31.82
17516,récupérer,récupérer,VER,31.82
17531,récupéré,récupérer,VER,31.82
17532,récupérée,récupérer,VER,31.82
17533,récupérées,récupérer,VER,31.82
17534,récupérés,récupérer,VER,31.82
17545,ressorti,ressortir,VER,31.69
17549,ressortir,ressortir,VER,31.69
17568,déborde,déborder,VER,31.62
17570,déborder,déborder,VER,31.62
17587,grogne,grogner,VER,31.42
17600,recueille,recueillir,VER,31.42
17608,recueilli,recueillir,VER,31.42
17609,recueillie,recueillir,VER,31.42
17610,recueillies,recueillir,VER,31.42
17612,recueillir,recueillir,VER,31.42
17614,recueillis,recueillir,VER,31.42
17624,bascule,basculer,VER,31.35
17626,basculer,basculer,VER,31.35
17638,basculé,basculer,VER,31.35
17644,consistait,consister,VER,31.35
17645,consistant,consister,VER,31.35
17646,consiste,consister,VER,31.35
17647,consistent,consister,VER,31.35
17648,consister,consister,VER,31.35
17649,consistera,consister,VER,31.35
17651,consisterait,consister,VER,31.35
17653,consisté,consister,VER,31.35
17655,clore,clore,VER,31.28
17657,close,clore,VER,31.28
17659,closes,clore,VER,31.28
17660,clôt,clore,VER,31.28
17666,empruntant,emprunter,VER,31.28
17667,emprunte,emprunter,VER,31.28
17668,empruntent,emprunter,VER,31.28
17669,emprunter,emprunter,VER,31.28
17685,emprunté,emprunter,VER,31.28
17686,empruntée,emprunter,VER,31.28
17688,empruntés,emprunter,VER,31.28
17694,délivre,délivrer,VER,31.15
17696,délivrer,délivrer,VER,31.15
17712,délivré,délivrer,VER,31.15
17713,délivrée,délivrer,VER,31.15
17714,délivrées,délivrer,VER,31.15
17715,délivrés,délivrer,VER,31.15
17720,orne,orner,VER,31.15
17729,orné,orner,VER,31.15
17730,ornée,orner,VER,31.15
17732,ornés,orner,VER,31.15
17733,repère,repérer,VER,31.15
17735,repères,repérer,VER,31.15
17741,repérer,repérer,VER,31.15
17753,repéré,repérer,VER,31.15
17756,repérés,repérer,VER,31.15
17760,ralentir,ralentir,VER,30.95
17781,ralentit,ralentir,VER,30.95
17789,fréquente,fréquenter,VER,30.81
17790,fréquentent,fréquenter,VER,30.81
17791,fréquenter,fréquenter,VER,30.81
17796,fréquentes,fréquenter,VER,30.81
17803,fréquenté,fréquenter,VER,30.81
17804,fréquentée,fréquenter,VER,30.81
17806,fréquentés,fréquenter,VER,30.81
17807,agace,agacer,VER,30.68
17840,coincé,coincer,VER,30.61
17841,coincée,coincer,VER,30.61
17843,coincés,coincer,VER,30.61
17869,comportait,comporter,VER,30.54
17870,comportant,comporter,VER,30.54
17872,comporte,comporter,VER,30.54
17873,comportent,comporter,VER,30.54
17874,comporter,comporter,VER,30.54
17898,introduire,introduire,VER,30.54
17905,introduisant,introduire,VER,30.54
17914,introduit,introduire,VER,30.54
17915,introduite,introduire,VER,30.54
17916,introduites,introduire,VER,30.54
17917,introduits,introduire,VER,30.54
17938,décroche,décrocher,VER,30.41
17940,décrocher,décrocher,VER,30.41
17952,décroché,décrocher,VER,30.41
17960,encombrant,encombrer,VER,30.41
17961,encombre,encombrer,VER,30.41
17980,étudie,étudier,VER,30.41
17981,étudient,étudier,VER,30.41
17982,étudier,étudier,VER,30.41
17995,étudié,étudier,VER,30.41
17996,étudiée,étudier,VER,30.41
17997,étudiées,étudier,VER,30.41
17998,étudiés,étudier,VER,30.41
17999,déploie,déployer,VER,30.27
18000,déploient,déployer,VER,30.27
18016,déployer,déployer,VER,30.27
18026,guéri,guérir,VER,30.27
18029,guérir,guérir,VER,30.27
18049,guérit,guérir,VER,30.27
18071,émerge,émerger,VER,30.2
18078,émergent,émerger,VER,30.2
18080,émerger,émerger,VER,30.2
18090,émergé,émerger,VER,30.2
18099,adopte,adopter,VER,29.86
18100,adoptent,adopter,VER,29.86
18101,adopter,adopter,VER,29.86
18130,effrayant,effrayer,VER,29.86
18133,effrayer,effrayer,VER,29.86
18140,effrayé,effrayer,VER,29.86
18150,envole,envoler,VER,29.86
18152,envoler,envoler,VER,29.86
18176,chauffant,chauffer,VER,29.8
18177,chauffe,chauffer,VER,29.8
18179,chauffer,chauffer,VER,29.8
18189,chauffé,chauffer,VER,29.8
18190,chauffée,chauffer,VER,29.8
18198,acquiert,acquérir,VER,29.66
18201,acquise,acquérir,VER,29.66
18202,acquises,acquérir,VER,29.66
18205,acquièrent,acquérir,VER,29.66
18211,acquérir,acquérir,VER,29.66
18219,entrevoir,entrevoir,VER,29.53
18236,apprêtait,apprêter,VER,29.46
18238,apprête,apprêter,VER,29.46
18239,apprêtent,apprêter,VER,29.46
18257,loue,louer,VER,29.46
18259,louer,louer,VER,29.46
18274,loué,louer,VER,29.46
18277,loués,louer,VER,29.46
18284,attarde,attarder,VER,29.39
18286,attarder,attarder,VER,29.39
18308,démarre,démarrer,VER,29.32
18310,démarrer,démarrer,VER,29.32
18320,démarré,démarrer,VER,29.32
18329,fiche,ficher,VER,29.32
18340,fiches,ficher,VER,29.32
18350,soulage,soulager,VER,29.12
18358,soulager,soulager,VER,29.12
18368,soulagé,soulager,VER,29.12
18398,aspire,aspirer,VER,28.85
18399,aspirent,aspirer,VER,28.85
18400,aspirer,aspirer,VER,28.85
18418,fascinant,fasciner,VER,28.78
18419,fascine,fasciner,VER,28.78
18426,fasciné,fasciner,VER,28.78
18436,absorbe,absorber,VER,28.65
18438,absorber,absorber,VER,28.65
18447,absorbé,absorber,VER,28.65
18448,absorbée,absorber,VER,28.65
18459,enterrer,enterrer,VER,28.58
18510,réciter,réciter,VER,28.51
18533,arme,armer,VER,28.45
18535,armer,armer,VER,28.45
18539,armes,armer,VER,28.45
18566,redescendre,redescendre,VER,28.38
18599,imprime,imprimer,VER,28.24
18601,imprimer,imprimer,VER,28.24
18610,imprimée,imprimer,VER,28.24
18611,imprimées,imprimer,VER,28.24
18613,nettoie,nettoyer,VER,28.11
18630,nettoyer,nettoyer,VER,28.11
18636,nettoyé,nettoyer,VER,28.11
18648,surmonter,surmonter,VER,28.11
18659,surmonté,surmonter,VER,28.11
18660,surmontée,surmonter,VER,28.11
18685,procure,procurer,VER,27.97
18686,procurent,procurer,VER,27.97
18687,procurer,procurer,VER,27.97
18703,procuré,procurer,VER,27.97
18710,ravir,ravir,VER,27.91
18728,concevoir,concevoir,VER,27.84
18733,conçoit,concevoir,VER,27.84
18735,conçu,concevoir,VER,27.84
18736,conçue,concevoir,VER,27.84
18737,conçues,concevoir,VER,27.84
18739,conçus,concevoir,VER,27.84
18747,distraire,distraire,VER,27.77
18766,entame,entamer,VER,27.77
18768,entamer,entamer,VER,27.77
18781,entamé,entamer,VER,27.77
18782,entamée,entamer,VER,27.77
18786,survit,survivre,VER,27.77
18792,survivent,survivre,VER,27.77
18804,survivre,survivre,VER,27.77
18809,survécu,survivre,VER,27.77
18821,plaque,plaquer,VER,27.7
18829,plaques,plaquer,VER,27.7
18841,confirmant,confirmer,VER,27.57
18842,confirme,confirmer,VER,27.57
18843,confirment,confirmer,VER,27.57
18844,confirmer,confirmer,VER,27.57
18862,encourage,encourager,VER,27.57
18868,encourageant,encourager,VER,27.57
18870,encouragent,encourager,VER,27.57
18871,encourageons,encourager,VER,27.57
18872,encourager,encourager,VER,27.57
18883,encouragé,encourager,VER,27.57
18884,encouragée,encourager,VER,27.57
18886,encouragés,encourager,VER,27.57
18893,méprise,mépriser,VER,27.57
18912,visa,viser,VER,27.57
18914,visaient,viser,VER,27.57
18916,visait,viser,VER,27.57
18917,visant,viser,VER,27.57
18918,visas,viser,VER,27.57
18919,vise,viser,VER,27.57
18920,visent,viser,VER,27.57
18921,viser,viser,VER,27.57
18931,visions,viser,VER,27.57
18945,aviser,aviser,VER,27.5
18967,signalant,signaler,VER,27.5
18968,signale,signaler,VER,27.5
18969,signalent,signaler,VER,27.5
18970,signaler,signaler,VER,27.5
18979,signalé,signaler,VER,27.5
18980,signalée,signaler,VER,27.5
18981,signalées,signaler,VER,27.5
18982,signalés,signaler,VER,27.5
18989,tâche,tâcher,VER,27.5
19000,tâches,tâcher,VER,27.5
19009,voyage,voyager,VER,27.5
19014,voyageant,voyager,VER,27.5
19015,voyagent,voyager,VER,27.5
19017,voyager,voyager,VER,27.5
19027,voyages,voyager,VER,27.5
19032,voyagé,voyager,VER,27.5
19039,plaisante,plaisanter,VER,27.43
19070,bourré,bourrer,VER,27.36
19073,erra,errer,VER,27.36
19078,errant,errer,VER,27.36
19079,erre,errer,VER,27.36
19104,gueule,gueuler,VER,27.3
19111,gueules,gueuler,VER,27.3
19124,dérober,dérober,VER,27.23
19145,citant,citer,VER,27.09
19146,cite,citer,VER,27.09
19147,citent,citer,VER,27.09
19148,citer,citer,VER,27.09
19154,cites,citer,VER,27.09
19158,citons,citer,VER,27.09
19161,cité,citer,VER,27.09
19162,citée,citer,VER,27.09
19163,citées,citer,VER,27.09
19164,cités,citer,VER,27.09
19190,bouleverse,bouleverser,VER,27.03
19192,bouleverser,bouleverser,VER,27.03
19203,bouleversé,bouleverser,VER,27.03
19204,bouleversée,bouleverser,VER,27.03
19213,envie,envier,VER,26.89
19215,envier,envier,VER,26.89
19221,envies,envier,VER,26.89
19248,aligne,aligner,VER,26.69
19250,aligner,aligner,VER,26.69
19260,aligné,aligner,VER,26.69
19263,alignés,aligner,VER,26.69
19270,soucie,soucier,VER,26.62
19272,soucier,soucier,VER,26.62
19292,écoule,écouler,VER,26.62
19294,écouler,écouler,VER,26.62
19301,écoulé,écouler,VER,26.62
19302,écoulée,écouler,VER,26.62
19303,écoulées,écouler,VER,26.62
19304,écoulés,écouler,VER,26.62
19310,excite,exciter,VER,26.55
19312,exciter,exciter,VER,26.55
19332,communiquant,communiquer,VER,26.49
19334,communique,communiquer,VER,26.49
19335,communiquent,communiquer,VER,26.49
19336,communiquer,communiquer,VER,26.49
19352,communiquée,communiquer,VER,26.49
19353,communiquées,communiquer,VER,26.49
19376,débat,débattre,VER,26.42
19377,débats,débattre,VER,26.42
19395,débattre,débattre,VER,26.42
19397,débattu,débattre,VER,26.42
19402,loge,loger,VER,26.42
19411,loger,loger,VER,26.42
19421,loges,loger,VER,26.42
19426,logé,loger,VER,26.42
19429,logés,loger,VER,26.42
19435,abritant,abriter,VER,26.22
19436,abrite,abriter,VER,26.22
19437,abritent,abriter,VER,26.22
19438,abriter,abriter,VER,26.22
19450,abrité,abriter,VER,26.22
19483,guide,guider,VER,26.22
19485,guider,guider,VER,26.22
19492,guides,guider,VER,26.22
19497,guidé,guider,VER,26.22
19498,guidée,guider,VER,26.22
19499,guidées,guider,VER,26.22
19500,guidés,guider,VER,26.22
19529,revêtent,revêtir,VER,26.08
19531,revêtir,revêtir,VER,26.08
19539,revêtu,revêtir,VER,26.08
19550,compare,comparer,VER,26.01
19552,comparer,comparer,VER,26.01
19559,comparez,comparer,VER,26.01
19563,comparé,comparer,VER,26.01
19564,comparée,comparer,VER,26.01
19565,comparées,comparer,VER,26.01
19566,comparés,comparer,VER,26.01
19590,épargne,épargner,VER,25.95
19592,épargner,épargner,VER,25.95
19609,épargné,épargner,VER,25.95
19610,épargnée,épargner,VER,25.95
19612,épargnés,épargner,VER,25.95
19613,procède,procéder,VER,25.88
19614,procèdent,procéder,VER,25.88
19619,procédant,procéder,VER,25.88
19620,procéder,procéder,VER,25.88
19635,procédé,procéder,VER,25.88
19636,procédés,procéder,VER,25.88
19637,abouti,aboutir,VER,25.81
19639,aboutir,aboutir,VER,25.81
19654,aboutissent,aboutir,VER,25.81
19658,aboutit,aboutir,VER,25.81
19663,circulait,circuler,VER,25.81
19664,circulant,circuler,VER,25.81
19665,circule,circuler,VER,25.81
19666,circulent,circuler,VER,25.81
19667,circuler,circuler,VER,25.81
19677,circulé,circuler,VER,25.81
19695,cueillir,cueillir,VER,25.81
19706,relire,relire,VER,25.81
19729,effondre,effondrer,VER,25.74
19731,effondrer,effondrer,VER,25.74
19740,effondré,effondrer,VER,25.74
19744,glace,glacer,VER,25.74
19749,glaces,glacer,VER,25.74
19753,glacée,glacer,VER,25.74
19761,glaçons,glacer,VER,25.74
19783,nage,nager,VER,25.68
19792,nager,nager,VER,25.68
19813,témoignant,témoigner,VER,25.68
19814,témoigne,témoigner,VER,25.68
19815,témoignent,témoigner,VER,25.68
19816,témoigner,témoigner,VER,25.68
19830,témoigné,témoigner,VER,25.68
19841,vaincre,vaincre,VER,25.68
